"","Date","LU0231483743","Date4","LU0243957239","Date3","HK0000065125","Date2","LU0261952682","Date1","LU0823388615"
"892","2017-06-08 08:00:00",26.316,"2017-06-08 08:00:00",21.72,"2017-06-08 08:00:00",241.65,"2017-06-08 08:00:00",12.94,"2017-06-08 08:00:00",102.24
"893","2017-06-09 08:00:00",26.32,"2017-06-09 08:00:00",21.71,"2017-06-09 08:00:00",240.78,"2017-06-09 08:00:00",13.02,"2017-06-09 08:00:00",102.3
"894","2017-06-12 08:00:00",26.073,"2017-06-12 08:00:00",21.69,"2017-06-12 08:00:00",237.97,"2017-06-12 08:00:00",12.88,"2017-06-12 08:00:00",102.34
"895","2017-06-13 08:00:00",26.015,"2017-06-13 08:00:00",21.7,"2017-06-13 08:00:00",239.1,"2017-06-13 08:00:00",12.93,"2017-06-13 08:00:00",102.44
"896","2017-06-14 08:00:00",25.9935,"2017-06-14 08:00:00",21.76,"2017-06-14 08:00:00",239.11,"2017-06-14 08:00:00",12.89,"2017-06-14 08:00:00",102.51
"897","2017-06-15 08:00:00",25.6836,"2017-06-15 08:00:00",21.7,"2017-06-15 08:00:00",236.12,"2017-06-15 08:00:00",12.81,"2017-06-15 08:00:00",102.37
"898","2017-06-16 08:00:00",25.7169,"2017-06-16 08:00:00",21.72,"2017-06-16 08:00:00",236.34,"2017-06-16 08:00:00",12.88,"2017-06-16 08:00:00",102.31
"899","2017-06-19 08:00:00",25.9398,"2017-06-19 08:00:00",21.77,"2017-06-19 08:00:00",239.21,"2017-06-19 08:00:00",13.01,"2017-06-19 08:00:00",102.39
"900","2017-06-20 08:00:00",25.8715,"2017-06-20 08:00:00",21.79,"2017-06-20 08:00:00",238.6,"2017-06-20 08:00:00",12.94,"2017-06-20 08:00:00",102.23
"901","2017-06-21 08:00:00",25.8865,"2017-06-21 08:00:00",21.73,"2017-06-21 08:00:00",237.51,"2017-06-21 08:00:00",12.92,"2017-06-21 08:00:00",101.96
"902","2017-06-22 08:00:00",25.8668,"2017-06-22 08:00:00",21.73,"2017-06-22 08:00:00",238.55,"2017-06-22 08:00:00",12.93,"2017-06-22 08:00:00",101.83
"903","2017-06-23 08:00:00",NA,"2017-06-23 08:00:00",21.73,"2017-06-23 08:00:00",239.12,"2017-06-23 08:00:00",12.88,"2017-06-23 08:00:00",NA
"904","2017-06-26 08:00:00",26.0332,"2017-06-26 08:00:00",21.78,"2017-06-26 08:00:00",241.42,"2017-06-26 08:00:00",12.95,"2017-06-26 08:00:00",102.03
"905","2017-06-27 08:00:00",26.0719,"2017-06-27 08:00:00",21.75,"2017-06-27 08:00:00",241.17,"2017-06-27 08:00:00",12.86,"2017-06-27 08:00:00",102.07
"906","2017-06-28 08:00:00",25.9431,"2017-06-28 08:00:00",21.69,"2017-06-28 08:00:00",239.45,"2017-06-28 08:00:00",12.85,"2017-06-28 08:00:00",102.03
"907","2017-06-29 08:00:00",26.2072,"2017-06-29 08:00:00",21.69,"2017-06-29 08:00:00",242.34,"2017-06-29 08:00:00",12.62,"2017-06-29 08:00:00",101.95
"908","2017-06-30 08:00:00",26.1755,"2017-06-30 08:00:00",21.64,"2017-06-30 08:00:00",240.36,"2017-06-30 08:00:00",12.51,"2017-06-30 08:00:00",101.96
"909","2017-07-03 08:00:00",26.1532,"2017-07-03 08:00:00",21.63,"2017-07-03 08:00:00",241.05,"2017-07-03 08:00:00",12.69,"2017-07-03 08:00:00",102
"910","2017-07-04 08:00:00",25.8751,"2017-07-04 08:00:00",21.64,"2017-07-04 08:00:00",237.18,"2017-07-04 08:00:00",12.65,"2017-07-04 08:00:00",101.97
"911","2017-07-05 08:00:00",26.0018,"2017-07-05 08:00:00",21.64,"2017-07-05 08:00:00",238.82,"2017-07-05 08:00:00",12.65,"2017-07-05 08:00:00",102.01
"912","2017-07-06 08:00:00",25.9912,"2017-07-06 08:00:00",21.6,"2017-07-06 08:00:00",239.38,"2017-07-06 08:00:00",12.59,"2017-07-06 08:00:00",101.78
"913","2017-07-07 08:00:00",25.9107,"2017-07-07 08:00:00",21.55,"2017-07-07 08:00:00",238.48,"2017-07-07 08:00:00",12.6,"2017-07-07 08:00:00",101.51
"914","2017-07-10 08:00:00",25.9449,"2017-07-10 08:00:00",21.58,"2017-07-10 08:00:00",239.81,"2017-07-10 08:00:00",12.65,"2017-07-10 08:00:00",101.54
"915","2017-07-11 08:00:00",26.1072,"2017-07-11 08:00:00",21.57,"2017-07-11 08:00:00",242.98,"2017-07-11 08:00:00",12.6,"2017-07-11 08:00:00",101.55
"916","2017-07-12 08:00:00",26.0773,"2017-07-12 08:00:00",21.6,"2017-07-12 08:00:00",244.17,"2017-07-12 08:00:00",12.79,"2017-07-12 08:00:00",101.84
"917","2017-07-13 08:00:00",26.2383,"2017-07-13 08:00:00",21.69,"2017-07-13 08:00:00",247.47,"2017-07-13 08:00:00",12.83,"2017-07-13 08:00:00",101.92
"918","2017-07-14 08:00:00",26.2642,"2017-07-14 08:00:00",21.69,"2017-07-14 08:00:00",247.85,"2017-07-14 08:00:00",12.83,"2017-07-14 08:00:00",102.09
"919","2017-07-17 08:00:00",26.2768,"2017-07-17 08:00:00",21.69,"2017-07-17 08:00:00",248.97,"2017-07-17 08:00:00",12.79,"2017-07-17 08:00:00",102.25
"920","2017-07-18 08:00:00",26.2978,"2017-07-18 08:00:00",21.69,"2017-07-18 08:00:00",249.38,"2017-07-18 08:00:00",12.65,"2017-07-18 08:00:00",102.35
"921","2017-07-19 08:00:00",26.4538,"2017-07-19 08:00:00",21.68,"2017-07-19 08:00:00",251.24,"2017-07-19 08:00:00",12.73,"2017-07-19 08:00:00",102.55
"922","2017-07-20 08:00:00",26.4527,"2017-07-20 08:00:00",21.72,"2017-07-20 08:00:00",252.01,"2017-07-20 08:00:00",12.73,"2017-07-20 08:00:00",102.61
"923","2017-07-21 08:00:00",26.4484,"2017-07-21 08:00:00",21.7,"2017-07-21 08:00:00",251.54,"2017-07-21 08:00:00",12.55,"2017-07-21 08:00:00",102.61
"924","2017-07-24 08:00:00",26.4546,"2017-07-24 08:00:00",21.68,"2017-07-24 08:00:00",252.99,"2017-07-24 08:00:00",12.56,"2017-07-24 08:00:00",102.62
"925","2017-07-25 08:00:00",26.428,"2017-07-25 08:00:00",21.71,"2017-07-25 08:00:00",252.75,"2017-07-25 08:00:00",12.63,"2017-07-25 08:00:00",102.71
"926","2017-07-26 08:00:00",26.2983,"2017-07-26 08:00:00",21.71,"2017-07-26 08:00:00",252.45,"2017-07-26 08:00:00",12.7,"2017-07-26 08:00:00",102.8
"927","2017-07-27 08:00:00",26.3757,"2017-07-27 08:00:00",21.75,"2017-07-27 08:00:00",254.59,"2017-07-27 08:00:00",12.7,"2017-07-27 08:00:00",102.81
"928","2017-07-28 08:00:00",26.2288,"2017-07-28 08:00:00",21.71,"2017-07-28 08:00:00",253.19,"2017-07-28 08:00:00",12.61,"2017-07-28 08:00:00",102.8
"929","2017-07-31 08:00:00",26.3823,"2017-07-31 08:00:00",21.74,"2017-07-31 08:00:00",256.3,"2017-07-31 08:00:00",12.55,"2017-07-31 08:00:00",102.81
"930","2017-08-01 08:00:00",26.4322,"2017-08-01 08:00:00",21.75,"2017-08-01 08:00:00",258.09,"2017-08-01 08:00:00",12.65,"2017-08-01 08:00:00",102.91
"931","2017-08-02 08:00:00",26.5057,"2017-08-02 08:00:00",21.79,"2017-08-02 08:00:00",258.71,"2017-08-02 08:00:00",12.59,"2017-08-02 08:00:00",102.91
"932","2017-08-03 08:00:00",26.2305,"2017-08-03 08:00:00",21.79,"2017-08-03 08:00:00",257.51,"2017-08-03 08:00:00",12.62,"2017-08-03 08:00:00",102.88
"933","2017-08-04 08:00:00",26.3252,"2017-08-04 08:00:00",21.8,"2017-08-04 08:00:00",258.12,"2017-08-04 08:00:00",12.77,"2017-08-04 08:00:00",102.85
"934","2017-08-07 08:00:00",26.4066,"2017-08-07 08:00:00",21.84,"2017-08-07 08:00:00",259.3,"2017-08-07 08:00:00",12.76,"2017-08-07 08:00:00",102.84
"935","2017-08-08 08:00:00",26.4658,"2017-08-08 08:00:00",21.85,"2017-08-08 08:00:00",260.8,"2017-08-08 08:00:00",12.8,"2017-08-08 08:00:00",102.72
"936","2017-08-09 08:00:00",26.4686,"2017-08-09 08:00:00",21.79,"2017-08-09 08:00:00",260.18,"2017-08-09 08:00:00",12.63,"2017-08-09 08:00:00",102.32
"937","2017-08-10 08:00:00",26.3271,"2017-08-10 08:00:00",21.76,"2017-08-10 08:00:00",256.86,"2017-08-10 08:00:00",12.5,"2017-08-10 08:00:00",102.05
"938","2017-08-11 08:00:00",25.871,"2017-08-11 08:00:00",21.68,"2017-08-11 08:00:00",250.72,"2017-08-11 08:00:00",12.4,"2017-08-11 08:00:00",101.88
"939","2017-08-14 08:00:00",26.1335,"2017-08-14 08:00:00",21.71,"2017-08-14 08:00:00",254.58,"2017-08-14 08:00:00",12.56,"2017-08-14 08:00:00",102.1
"940","2017-08-15 08:00:00",NA,"2017-08-15 08:00:00",21.71,"2017-08-15 08:00:00",253.54,"2017-08-15 08:00:00",12.6,"2017-08-15 08:00:00",NA
"941","2017-08-16 08:00:00",26.2248,"2017-08-16 08:00:00",21.77,"2017-08-16 08:00:00",255.3,"2017-08-16 08:00:00",12.68,"2017-08-16 08:00:00",102.13
"942","2017-08-17 08:00:00",26.2904,"2017-08-17 08:00:00",21.77,"2017-08-17 08:00:00",254.73,"2017-08-17 08:00:00",12.6,"2017-08-17 08:00:00",102.02
"943","2017-08-18 08:00:00",26.1399,"2017-08-18 08:00:00",21.72,"2017-08-18 08:00:00",252.49,"2017-08-18 08:00:00",12.54,"2017-08-18 08:00:00",101.88
"944","2017-08-21 08:00:00",26.1926,"2017-08-21 08:00:00",21.72,"2017-08-21 08:00:00",253.51,"2017-08-21 08:00:00",12.46,"2017-08-21 08:00:00",101.88
"945","2017-08-22 08:00:00",26.315,"2017-08-22 08:00:00",21.72,"2017-08-22 08:00:00",256.48,"2017-08-22 08:00:00",12.58,"2017-08-22 08:00:00",101.95
"946","2017-08-23 08:00:00",26.3129,"2017-08-23 08:00:00",21.72,"2017-08-23 08:00:00",NA,"2017-08-23 08:00:00",12.52,"2017-08-23 08:00:00",101.98
"947","2017-08-24 08:00:00",26.4056,"2017-08-24 08:00:00",21.73,"2017-08-24 08:00:00",257.71,"2017-08-24 08:00:00",12.54,"2017-08-24 08:00:00",102.09
"948","2017-08-25 08:00:00",26.499,"2017-08-25 08:00:00",21.71,"2017-08-25 08:00:00",260.01,"2017-08-25 08:00:00",12.52,"2017-08-25 08:00:00",102.19
"949","2017-08-28 08:00:00",26.4536,"2017-08-28 08:00:00",21.67,"2017-08-28 08:00:00",259.92,"2017-08-28 08:00:00",12.45,"2017-08-28 08:00:00",102.25
"950","2017-08-29 08:00:00",26.3808,"2017-08-29 08:00:00",21.62,"2017-08-29 08:00:00",259.48,"2017-08-29 08:00:00",12.33,"2017-08-29 08:00:00",102.24
"951","2017-08-30 08:00:00",26.5327,"2017-08-30 08:00:00",21.65,"2017-08-30 08:00:00",262.71,"2017-08-30 08:00:00",12.39,"2017-08-30 08:00:00",102.32
"952","2017-08-31 08:00:00",26.5331,"2017-08-31 08:00:00",21.68,"2017-08-31 08:00:00",262.8,"2017-08-31 08:00:00",12.45,"2017-08-31 08:00:00",102.5
"953","2017-09-01 08:00:00",26.6109,"2017-09-01 08:00:00",21.7,"2017-09-01 08:00:00",263.14,"2017-09-01 08:00:00",12.53,"2017-09-01 08:00:00",102.54
"954","2017-09-04 08:00:00",26.628,"2017-09-04 08:00:00",21.68,"2017-09-04 08:00:00",261.48,"2017-09-04 08:00:00",12.48,"2017-09-04 08:00:00",102.5
"955","2017-09-05 08:00:00",26.6528,"2017-09-05 08:00:00",21.67,"2017-09-05 08:00:00",261.91,"2017-09-05 08:00:00",12.45,"2017-09-05 08:00:00",102.58
"956","2017-09-06 08:00:00",26.5637,"2017-09-06 08:00:00",21.66,"2017-09-06 08:00:00",261,"2017-09-06 08:00:00",12.5,"2017-09-06 08:00:00",102.65
"957","2017-09-07 08:00:00",26.6089,"2017-09-07 08:00:00",21.69,"2017-09-07 08:00:00",260.68,"2017-09-07 08:00:00",12.55,"2017-09-07 08:00:00",102.68
"958","2017-09-08 08:00:00",26.6587,"2017-09-08 08:00:00",21.68,"2017-09-08 08:00:00",261.6,"2017-09-08 08:00:00",12.55,"2017-09-08 08:00:00",102.59
"959","2017-09-11 08:00:00",26.7096,"2017-09-11 08:00:00",21.72,"2017-09-11 08:00:00",264.53,"2017-09-11 08:00:00",12.72,"2017-09-11 08:00:00",102.64
"960","2017-09-12 08:00:00",26.7844,"2017-09-12 08:00:00",21.75,"2017-09-12 08:00:00",265.99,"2017-09-12 08:00:00",12.78,"2017-09-12 08:00:00",102.66
"961","2017-09-13 08:00:00",26.8486,"2017-09-13 08:00:00",21.75,"2017-09-13 08:00:00",266.55,"2017-09-13 08:00:00",12.82,"2017-09-13 08:00:00",102.66
"962","2017-09-14 08:00:00",26.764,"2017-09-14 08:00:00",21.76,"2017-09-14 08:00:00",265.84,"2017-09-14 08:00:00",12.83,"2017-09-14 08:00:00",102.66
"963","2017-09-15 08:00:00",26.7763,"2017-09-15 08:00:00",21.75,"2017-09-15 08:00:00",265.72,"2017-09-15 08:00:00",12.79,"2017-09-15 08:00:00",102.66
"964","2017-09-18 08:00:00",27.042,"2017-09-18 08:00:00",21.76,"2017-09-18 08:00:00",270.47,"2017-09-18 08:00:00",12.84,"2017-09-18 08:00:00",102.74
"965","2017-09-19 08:00:00",27.0408,"2017-09-19 08:00:00",21.77,"2017-09-19 08:00:00",269.02,"2017-09-19 08:00:00",12.86,"2017-09-19 08:00:00",102.79
"966","2017-09-20 08:00:00",27.1535,"2017-09-20 08:00:00",21.78,"2017-09-20 08:00:00",270.57,"2017-09-20 08:00:00",12.83,"2017-09-20 08:00:00",102.87
"967","2017-09-21 08:00:00",27.1396,"2017-09-21 08:00:00",21.8,"2017-09-21 08:00:00",270.69,"2017-09-21 08:00:00",12.89,"2017-09-21 08:00:00",102.81
"968","2017-09-22 08:00:00",27.0068,"2017-09-22 08:00:00",21.81,"2017-09-22 08:00:00",267.47,"2017-09-22 08:00:00",12.89,"2017-09-22 08:00:00",102.81
"969","2017-09-25 08:00:00",26.6854,"2017-09-25 08:00:00",21.82,"2017-09-25 08:00:00",261.71,"2017-09-25 08:00:00",12.89,"2017-09-25 08:00:00",102.85
"970","2017-09-26 08:00:00",26.6083,"2017-09-26 08:00:00",21.83,"2017-09-26 08:00:00",261.07,"2017-09-26 08:00:00",12.88,"2017-09-26 08:00:00",102.96
"971","2017-09-27 08:00:00",26.7025,"2017-09-27 08:00:00",21.83,"2017-09-27 08:00:00",263.56,"2017-09-27 08:00:00",12.95,"2017-09-27 08:00:00",102.93
"972","2017-09-28 08:00:00",26.5964,"2017-09-28 08:00:00",21.81,"2017-09-28 08:00:00",261.08,"2017-09-28 08:00:00",12.98,"2017-09-28 08:00:00",102.96
"973","2017-09-29 08:00:00",26.7562,"2017-09-29 08:00:00",21.83,"2017-09-29 08:00:00",261.88,"2017-09-29 08:00:00",13.09,"2017-09-29 08:00:00",103.02
"974","2017-10-02 08:00:00",26.7754,"2017-10-02 08:00:00",21.86,"2017-10-02 08:00:00",NA,"2017-10-02 08:00:00",13.12,"2017-10-02 08:00:00",103.06
"975","2017-10-03 08:00:00",27.0442,"2017-10-03 08:00:00",21.86,"2017-10-03 08:00:00",268.61,"2017-10-03 08:00:00",13.15,"2017-10-03 08:00:00",103.13
"976","2017-10-04 08:00:00",27.146,"2017-10-04 08:00:00",21.86,"2017-10-04 08:00:00",271.01,"2017-10-04 08:00:00",13.09,"2017-10-04 08:00:00",103.14
"977","2017-10-05 08:00:00",27.1361,"2017-10-05 08:00:00",21.86,"2017-10-05 08:00:00",NA,"2017-10-05 08:00:00",13.16,"2017-10-05 08:00:00",103.22
"978","2017-10-06 08:00:00",27.1552,"2017-10-06 08:00:00",21.87,"2017-10-06 08:00:00",272.07,"2017-10-06 08:00:00",13.13,"2017-10-06 08:00:00",103.2
"979","2017-10-09 08:00:00",27.1729,"2017-10-09 08:00:00",21.87,"2017-10-09 08:00:00",269.67,"2017-10-09 08:00:00",13.15,"2017-10-09 08:00:00",103.23
"980","2017-10-10 08:00:00",27.3778,"2017-10-10 08:00:00",21.87,"2017-10-10 08:00:00",271.22,"2017-10-10 08:00:00",13.11,"2017-10-10 08:00:00",103.26
"981","2017-10-11 08:00:00",27.3989,"2017-10-11 08:00:00",21.88,"2017-10-11 08:00:00",269.29,"2017-10-11 08:00:00",13.14,"2017-10-11 08:00:00",103.26
"982","2017-10-12 08:00:00",27.4887,"2017-10-12 08:00:00",21.89,"2017-10-12 08:00:00",270.58,"2017-10-12 08:00:00",13.14,"2017-10-12 08:00:00",103.23
"983","2017-10-13 08:00:00",27.5207,"2017-10-13 08:00:00",21.9,"2017-10-13 08:00:00",271,"2017-10-13 08:00:00",13.14,"2017-10-13 08:00:00",103.23
"984","2017-10-16 08:00:00",27.6108,"2017-10-16 08:00:00",21.93,"2017-10-16 08:00:00",272.98,"2017-10-16 08:00:00",13.14,"2017-10-16 08:00:00",103.3
"985","2017-10-17 08:00:00",27.5934,"2017-10-17 08:00:00",21.94,"2017-10-17 08:00:00",272.68,"2017-10-17 08:00:00",13.15,"2017-10-17 08:00:00",103.39
"986","2017-10-18 08:00:00",27.668,"2017-10-18 08:00:00",21.97,"2017-10-18 08:00:00",272.56,"2017-10-18 08:00:00",13.19,"2017-10-18 08:00:00",103.45
"987","2017-10-19 08:00:00",27.4304,"2017-10-19 08:00:00",21.93,"2017-10-19 08:00:00",266.58,"2017-10-19 08:00:00",13.13,"2017-10-19 08:00:00",103.46
"988","2017-10-20 08:00:00",27.5336,"2017-10-20 08:00:00",21.95,"2017-10-20 08:00:00",270.74,"2017-10-20 08:00:00",13.14,"2017-10-20 08:00:00",103.48
"989","2017-10-23 08:00:00",27.4371,"2017-10-23 08:00:00",21.96,"2017-10-23 08:00:00",269.75,"2017-10-23 08:00:00",13.15,"2017-10-23 08:00:00",103.56
"990","2017-10-24 08:00:00",27.3429,"2017-10-24 08:00:00",21.95,"2017-10-24 08:00:00",267.57,"2017-10-24 08:00:00",13.16,"2017-10-24 08:00:00",103.58
"991","2017-10-25 08:00:00",27.4235,"2017-10-25 08:00:00",21.95,"2017-10-25 08:00:00",269.34,"2017-10-25 08:00:00",13.09,"2017-10-25 08:00:00",103.37
"992","2017-10-26 08:00:00",27.4453,"2017-10-26 08:00:00",21.91,"2017-10-26 08:00:00",268.18,"2017-10-26 08:00:00",13.26,"2017-10-26 08:00:00",103.36
"993","2017-10-27 08:00:00",27.5295,"2017-10-27 08:00:00",21.97,"2017-10-27 08:00:00",268.46,"2017-10-27 08:00:00",13.31,"2017-10-27 08:00:00",103.36
"994","2017-10-30 08:00:00",27.5087,"2017-10-30 08:00:00",22,"2017-10-30 08:00:00",266.89,"2017-10-30 08:00:00",13.35,"2017-10-30 08:00:00",103.39
"995","2017-10-31 08:00:00",27.5953,"2017-10-31 08:00:00",22.05,"2017-10-31 08:00:00",267.13,"2017-10-31 08:00:00",13.39,"2017-10-31 08:00:00",103.43
"996","2017-11-01 08:00:00",NA,"2017-11-01 08:00:00",22.05,"2017-11-01 08:00:00",270.84,"2017-11-01 08:00:00",13.5,"2017-11-01 08:00:00",NA
"997","2017-11-02 08:00:00",27.6659,"2017-11-02 08:00:00",22.09,"2017-11-02 08:00:00",270.06,"2017-11-02 08:00:00",13.45,"2017-11-02 08:00:00",103.45
"998","2017-11-03 08:00:00",27.8129,"2017-11-03 08:00:00",22.09,"2017-11-03 08:00:00",270.41,"2017-11-03 08:00:00",13.45,"2017-11-03 08:00:00",103.44
"999","2017-11-06 08:00:00",28.0348,"2017-11-06 08:00:00",22.1,"2017-11-06 08:00:00",271.46,"2017-11-06 08:00:00",13.42,"2017-11-06 08:00:00",103.38
"1000","2017-11-07 08:00:00",28.177,"2017-11-07 08:00:00",22.1,"2017-11-07 08:00:00",275.05,"2017-11-07 08:00:00",13.34,"2017-11-07 08:00:00",103.24
"1001","2017-11-08 08:00:00",28.346,"2017-11-08 08:00:00",22.08,"2017-11-08 08:00:00",275.42,"2017-11-08 08:00:00",13.35,"2017-11-08 08:00:00",102.8
"1002","2017-11-09 08:00:00",28.4757,"2017-11-09 08:00:00",22.03,"2017-11-09 08:00:00",278.64,"2017-11-09 08:00:00",13.17,"2017-11-09 08:00:00",102.28
"1003","2017-11-10 08:00:00",28.5305,"2017-11-10 08:00:00",21.96,"2017-11-10 08:00:00",279.98,"2017-11-10 08:00:00",13.12,"2017-11-10 08:00:00",102.17
"1004","2017-11-13 08:00:00",28.6763,"2017-11-13 08:00:00",21.92,"2017-11-13 08:00:00",281.74,"2017-11-13 08:00:00",13.03,"2017-11-13 08:00:00",102.15
"1005","2017-11-14 08:00:00",28.5577,"2017-11-14 08:00:00",21.88,"2017-11-14 08:00:00",281.7,"2017-11-14 08:00:00",12.97,"2017-11-14 08:00:00",101.77
"1006","2017-11-15 08:00:00",28.294,"2017-11-15 08:00:00",21.8,"2017-11-15 08:00:00",277.88,"2017-11-15 08:00:00",12.93,"2017-11-15 08:00:00",101.42
"1007","2017-11-16 08:00:00",28.4448,"2017-11-16 08:00:00",21.84,"2017-11-16 08:00:00",280.16,"2017-11-16 08:00:00",13,"2017-11-16 08:00:00",102.1
"1008","2017-11-17 08:00:00",28.5339,"2017-11-17 08:00:00",21.86,"2017-11-17 08:00:00",281.54,"2017-11-17 08:00:00",12.94,"2017-11-17 08:00:00",102.11
"1009","2017-11-20 08:00:00",28.5205,"2017-11-20 08:00:00",21.87,"2017-11-20 08:00:00",281.97,"2017-11-20 08:00:00",12.99,"2017-11-20 08:00:00",102.22
"1010","2017-11-21 08:00:00",28.8545,"2017-11-21 08:00:00",21.91,"2017-11-21 08:00:00",287.92,"2017-11-21 08:00:00",13.05,"2017-11-21 08:00:00",102.35
"1011","2017-11-22 08:00:00",28.8697,"2017-11-22 08:00:00",21.92,"2017-11-22 08:00:00",289.7,"2017-11-22 08:00:00",12.99,"2017-11-22 08:00:00",102.44
"1012","2017-11-23 08:00:00",28.5252,"2017-11-23 08:00:00",21.92,"2017-11-23 08:00:00",285.51,"2017-11-23 08:00:00",13.03,"2017-11-23 08:00:00",102.43
"1013","2017-11-24 08:00:00",28.5505,"2017-11-24 08:00:00",21.94,"2017-11-24 08:00:00",286.74,"2017-11-24 08:00:00",13.06,"2017-11-24 08:00:00",102.53
"1014","2017-11-27 08:00:00",28.352,"2017-11-27 08:00:00",21.93,"2017-11-27 08:00:00",284.02,"2017-11-27 08:00:00",13,"2017-11-27 08:00:00",102.53
"1015","2017-11-28 08:00:00",28.4005,"2017-11-28 08:00:00",21.94,"2017-11-28 08:00:00",284.11,"2017-11-28 08:00:00",13.07,"2017-11-28 08:00:00",102.43
"1016","2017-11-29 08:00:00",28.5771,"2017-11-29 08:00:00",21.98,"2017-11-29 08:00:00",283.48,"2017-11-29 08:00:00",13.09,"2017-11-29 08:00:00",102.48
"1017","2017-11-30 08:00:00",28.1977,"2017-11-30 08:00:00",22,"2017-11-30 08:00:00",277.59,"2017-11-30 08:00:00",13.02,"2017-11-30 08:00:00",102.43
"1018","2017-12-01 08:00:00",28.1746,"2017-12-01 08:00:00",21.93,"2017-12-01 08:00:00",277.08,"2017-12-01 08:00:00",12.86,"2017-12-01 08:00:00",102.45
"1019","2017-12-04 08:00:00",28.2458,"2017-12-04 08:00:00",21.98,"2017-12-04 08:00:00",277.88,"2017-12-04 08:00:00",13.04,"2017-12-04 08:00:00",102.49
"1020","2017-12-05 08:00:00",28.0832,"2017-12-05 08:00:00",21.97,"2017-12-05 08:00:00",274.51,"2017-12-05 08:00:00",13.02,"2017-12-05 08:00:00",102.51
"1021","2017-12-06 08:00:00",27.5801,"2017-12-06 08:00:00",21.96,"2017-12-06 08:00:00",267.19,"2017-12-06 08:00:00",12.99,"2017-12-06 08:00:00",102.4
"1022","2017-12-07 08:00:00",27.4931,"2017-12-07 08:00:00",21.97,"2017-12-07 08:00:00",267.99,"2017-12-07 08:00:00",13.03,"2017-12-07 08:00:00",102.33
"1023","2017-12-08 08:00:00",27.8949,"2017-12-08 08:00:00",21.99,"2017-12-08 08:00:00",272.72,"2017-12-08 08:00:00",13.1,"2017-12-08 08:00:00",102.32
"1024","2017-12-11 08:00:00",28.2405,"2017-12-11 08:00:00",21.99,"2017-12-11 08:00:00",277.12,"2017-12-11 08:00:00",13.06,"2017-12-11 08:00:00",102.34
"1025","2017-12-12 08:00:00",28.1283,"2017-12-12 08:00:00",22,"2017-12-12 08:00:00",274.68,"2017-12-12 08:00:00",13.14,"2017-12-12 08:00:00",102.33
"1026","2017-12-13 08:00:00",28.3752,"2017-12-13 08:00:00",22,"2017-12-13 08:00:00",277.57,"2017-12-13 08:00:00",13.07,"2017-12-13 08:00:00",102.32
"1027","2017-12-14 08:00:00",28.262,"2017-12-14 08:00:00",21.99,"2017-12-14 08:00:00",277.37,"2017-12-14 08:00:00",12.97,"2017-12-14 08:00:00",102.26
"1028","2017-12-15 08:00:00",28.0032,"2017-12-15 08:00:00",21.96,"2017-12-15 08:00:00",273.88,"2017-12-15 08:00:00",12.99,"2017-12-15 08:00:00",102.23
"1029","2017-12-18 08:00:00",28.0856,"2017-12-18 08:00:00",22.02,"2017-12-18 08:00:00",276.11,"2017-12-18 08:00:00",13.18,"2017-12-18 08:00:00",102.21
"1030","2017-12-19 08:00:00",28.3171,"2017-12-19 08:00:00",22.01,"2017-12-19 08:00:00",278.29,"2017-12-19 08:00:00",13.09,"2017-12-19 08:00:00",102.19
"1031","2017-12-20 08:00:00",28.325,"2017-12-20 08:00:00",21.95,"2017-12-20 08:00:00",277.33,"2017-12-20 08:00:00",12.98,"2017-12-20 08:00:00",102.12
"1032","2017-12-21 08:00:00",28.489,"2017-12-21 08:00:00",21.93,"2017-12-21 08:00:00",278.93,"2017-12-21 08:00:00",13.05,"2017-12-21 08:00:00",102.16
"1033","2017-12-22 08:00:00",28.6106,"2017-12-22 08:00:00",21.95,"2017-12-22 08:00:00",280.66,"2017-12-22 08:00:00",12.98,"2017-12-22 08:00:00",102.17
"1034","2017-12-26 08:00:00",NA,"2017-12-26 08:00:00",NA,"2017-12-26 08:00:00",NA,"2017-12-26 08:00:00",13.01,"2017-12-26 08:00:00",NA
"1035","2017-12-27 08:00:00",28.5057,"2017-12-27 08:00:00",21.94,"2017-12-27 08:00:00",280.34,"2017-12-27 08:00:00",12.96,"2017-12-27 08:00:00",102.21
"1036","2017-12-28 08:00:00",28.761,"2017-12-28 08:00:00",21.95,"2017-12-28 08:00:00",283.3,"2017-12-28 08:00:00",12.88,"2017-12-28 08:00:00",102.28
"1037","2017-12-29 08:00:00",28.9114,"2017-12-29 08:00:00",21.92,"2017-12-29 08:00:00",283.89,"2017-12-29 08:00:00",12.8,"2017-12-29 08:00:00",102.25
"1038","2018-01-02 08:00:00",29.3521,"2018-01-02 08:00:00",21.9,"2018-01-02 08:00:00",290.11,"2018-01-02 08:00:00",12.75,"2018-01-02 08:00:00",102.39
"1039","2018-01-03 08:00:00",29.5762,"2018-01-03 08:00:00",21.93,"2018-01-03 08:00:00",291.28,"2018-01-03 08:00:00",12.82,"2018-01-03 08:00:00",102.66
"1040","2018-01-04 08:00:00",29.8003,"2018-01-04 08:00:00",22,"2018-01-04 08:00:00",292.35,"2018-01-04 08:00:00",13.04,"2018-01-04 08:00:00",102.99
"1041","2018-01-05 08:00:00",29.7743,"2018-01-05 08:00:00",22.07,"2018-01-05 08:00:00",292.52,"2018-01-05 08:00:00",13.18,"2018-01-05 08:00:00",103.07
