"","LU0168053600","LU0093666013","IE0004851022","LU0820562030","LU0578942376","LU0209137388","LU0365089902","LU0261952682","LU1775982595","LU0607514717","IE0000805634","GB0000804335","LU0913601281","LU0708994347","LU0348788117","LU0109395268","LU0011890265","LU0823388615","LU0093502762","HK0000288735","LU0823434583","LU0171293334","LU0352132103","LU0048597586","LU0154355936","LU0238205958","IE00B11XYX59","LU0314109678","LU1023056804","LU0256839274","LU0054237671","LU0028119526","LU0823431720","LU0028118809","LU0823414478","LU0820561909","LU0093669546","LU0011869814","LU0370787193","LU0943347566","LU0231483743","LU0231793349","LU0815945547","LU0823046494","HK0000176740","IE00B0MD9S72","LU0171289738","IE0034235188","LU0243957825","HK0000065125","IE00B12V2T05","IE0030165983","LU0171310443","LU0243957239","LU0728926402","LU0171305526","LU0607522496","LU0119176310","HK0000098423","LU0130103400","LU1046420714","LU0140363002","LU1046421795","LU0348805143","IE0003895053","LU0352132285","LU0229940001","IE00B3QK8V11","LU0211326755","LU0128525689"
"2015-06-25 08:00:00",9.62852,21.09,29.00382,6.6,9.28,17.49,164.07,12.39,142.66,4078,65.4,1036.3231,6.99,5.65,63.69,5.37,41.85,96.34,27.219999,84.46,63.1875,133.8,7.17,7.4077,17.542,17.95,36.28,11.18222,12.15,237.63,40.188,1088,90.29,21.49,87.01,6.51,10.64,3.5459,29.38,6.6,25.7117,21.65,9.19,424.17,79.47,9.31938,38.1,21.8778,17.1789,258.56,8.13,31.97,17.03,20.23,5.38,21.6,12.45,20.2115,86.36,281.46,9.9,26.15,12.17,93.84576,460.7883,6.35,30.32,12.3399,19.45,28.63
"2015-06-26 08:00:00",9.62852,21.11,28.94589,6.59,9.26,17.39,164.26,12.43,143.11,4069,64.8,1029.6124,6.98,5.65,63.04,5.37,41.88,96.16,27.41,83.11,63.0475,133.36,7.16,7.325,17.532,17.91,36.2,10.943,12.01,235.92999,39.76,1090,90.92,21.37,86.7,6.5,10.63,3.5315,29.34,6.59,25.2142,21.67,9.19,427.25,79.42,9.30265,38.03,21.8584,17.1679,253.07,8.1005,31.78,16.97,20.2,5.41,21.42,12.51,20.2144,86.36,280.98,9.8,26.16,12.05,92.98337,459.1163,6.36,30.16,12.2684,19.41,28.57
"2015-06-29 08:00:00",9.5361,20.49,28.75278,6.54,9.25,17.33,161.7,11.9,140.92,3963,63.71,997.0176,6.94,5.61,61.57,5.34,41.09,95.57,26.709999,82.07,61.6625,131.05,7,7.1654,17.526,17.87,36.06,10.62423,11.72,233.67999,38.993,1064,89.96,20.77,84.84,6.46,10.55,3.4663,29.33,6.54,24.793,21.19,9.19,417.69,79.38,9.26631,37.56,21.3776,17.1077,246.16,7.9605,31.35,16.7,20.05,5.33,21.52,12.26,20.2453,86.41,275.1,9.6,25.46,11.87,90.7644,454.894,6.18,29.67,12.1896,19.08,28.13
"2015-06-30 08:00:00",9.52769,20.32,28.6852,6.49,9.2,17.25,163.45,11.75,139.03,3982,63.76,997.9763,6.88,5.62,62.26,5.34,41.55,95.65,26.309999,83.47,62.125,129.69,7.01,7.2522,17.523,17.88,36.11,10.81653,11.88,230.84,39.471,1076,89.87,20.65,84.88,6.4,10.57,3.4908,29.33,6.49,25.0577,21.26,9.2,422.09,79.42,9.27476,37.52,21.443,17.1199,250.06,7.9124,31.31,16.52,20,5.39,21.03,12.45,20.1222,86.43,274.52,9.69,25.28,11.81,91.41362,458.2276,6.24,30.07,12.2066,19.04,28.05
"2015-07-01 08:00:00",9.55527,20.69,28.88796,6.52,9.26,17.28,165.63,12,140.8,4008,64.7,1007.563,6.9,5.63,NA,5.36,41.51,95.92,26.84,NA,62.5025,130.21001,7.03,7.2532,17.503,17.88,36.2,10.81604,11.95,232.67,39.431,1088,90.29,20.88,83.69,6.42,10.58,3.4731,29.33,6.51,25.0252,21.2,NA,417.36,NA,9.30013,37.79,21.6347,17.1198,NA,7.8619,31.44,16.88,20.04,5.38,21.04,12.54,20.0953,NA,276.66,9.71,25.66,11.87,92.12098,NA,6.31,30.36,12.2213,19.14,28.11
"2015-07-02 08:00:00",9.56371,20.54,28.92658,6.51,9.23,17.49,167.52,11.89,141.72,4034,63.56,1003.7283,6.9,5.65,62.81,5.36,41.5,95.95,26.459999,82.59,62.5175,129.45,7.02,7.2741,17.504,17.91,36.24,10.75187,12.06,233.34,39.561,1089,90.61,20.79,84.05,6.42,10.55,3.5054,29.31,6.51,25.0809,21.29,9.19,422.06,79.48,9.30858,37.94,21.6391,17.1179,249.37,7.9114,31.45,16.7,20.05,5.42,20.92,12.48,20.1462,86.43,277.55,9.75,25.57,11.84,92.2857,458.824,6.29,30.03,12.2237,19.15,28.1
"2015-07-03 08:00:00",9.56371,20.44,28.7914,NA,9.23,17.38,167.52,11.82,141.89,4043,63.61,995.1002,NA,5.65,62.26,5.36,41.72,96.03,26.219999,81.47,NA,128.89999,7.03,7.2292,17.506,17.93,NA,10.55585,11.82,231.53,39.361,1080,89.79,20.69,NA,NA,10.59,3.5324,29.35,NA,24.7627,21.23,NA,418.23,79.47,NA,37.98,NA,17.1224,245.62,7.8341,31.28,16.67,20.03,5.35,20.95,12.44,20.1746,86.46,276.8,9.67,25.43,11.85,91.56866,457.126,6.28,29.79,12.1865,19.08,28.04
"2015-07-06 08:00:00",9.52154,20.11,28.55968,6.5,9.23,17.25,169.56,11.55,141.75,3971,62.74,976.8855,6.88,5.65,60.63,5.34,41.2,95.68,25.809999,80.06,62.2325,127.73,6.89,7.0836,17.564,17.91,36.18,10.05458,11.49,229.10001,38.614,1063,89.03,20.4,82.42,6.41,10.56,3.4553,29.33,6.5,24.2812,21.19,9.2,412.09,79.4,9.30013,37.51,21.4519,17.1097,235.39,7.7606,30.86,16.56,19.98,5.3,21.05,12.25,20.184,86.6,272.32,9.48,25.07,11.72,89.51442,450.6847,6.19,29.21,12.1434,18.9,27.75
"2015-07-07 08:00:00",9.50467,19.89,28.28934,6.48,9.19,17.45,170.2,11.31,141.8,4004,62.39,970.1748,6.86,5.62,59.8,5.34,41.61,95.53,25.549999,78.73,62.5375,126.47,6.87,6.8902,17.571,17.9,36.13,9.72787,11.33,229.05,37.657,1074,88.43,20.11,82.51,6.4,10.61,3.4982,29.41,6.48,24.1957,20.95,9.21,408.31,79.13,9.28322,37.31,21.4599,17.1304,230.12,7.5868,30.62,16.6,19.94,5.25,20.83,12.41,20.1573,86.75,269.1,9.29,24.72,11.56,88.21599,446.9846,6.19,28.94,12.0738,18.78,27.6
"2015-07-08 08:00:00",9.4878,19.8,28.07693,6.47,9.18,17.26,167.34,11.42,142.59,3869,60.99,971.1335,6.85,5.59,57.82,5.31,40.73,95.34,25.32,75.68,61.37,124.84,6.81,6.7067,17.522,17.86,36.07,9.14441,10.89,225.19,36.79,1045,86.74,19.88,81.29,6.38,10.64,3.4192,29.34,6.47,23.0347,20.68,9.2,401.71,78.71,9.26631,37.24,21.0832,17.1319,215.9,7.5438,30.11,16.25,19.89,5.12,20.58,12.17,20.1074,86.76,266.91,9.07,24.58,11.55,84.90207,437.7333,6.1,27.89,12.0716,18.56,27.34
"2015-07-09 08:00:00",9.49624,20.32,28.23141,6.47,9.18,17.4,167.11,11.74,141.24,3860,61.48,989.3482,6.84,5.65,59.28,5.32,40.33,95.46,26.030001,78.33,61.67,126.99,6.88,6.9032,17.522,17.89,36.14,9.75736,11.23,227.8,37.807,1040,88.33,20.32,81.88,6.38,10.65,3.4123,29.32,6.46,23.8041,20.85,9.2,401.95,78.61,9.28322,37.22,21.2116,17.1325,226.89,7.6622,30.34,16.41,19.96,5.11,20.45,12.12,20.0703,86.72,269.63,9.26,25.11,11.65,87.11135,441.4302,6.19,28.41,12.1095,18.81,27.64
"2015-07-10 08:00:00",9.54684,20.78,28.11555,6.47,9.18,17.49,167.96,12.11,142.95,3858,63.51,1022.9017,6.85,5.69,60.39,5.35,40.04,95.65,26.68,79.74,62.4175,129.57001,6.88,7.0178,17.503,17.8,36.19,10.02989,11.26,232.89999,38.285,1030,88.42,20.77,82.39,6.38,10.63,3.3974,29.24,6.47,24.1537,21.3,9.2,410.13,78.84,9.30013,37.23,21.5225,17.123,232.2,7.8049,30.74,16.24,20.08,5.24,20.09,11.92,20.0764,86.72,274.92,9.4,25.61,11.73,88.79737,444.2865,6.13,28.58,12.1795,19.07,28
"2015-07-13 08:00:00",9.58901,21.21,28.80106,6.51,9.21,17.7,170.21,12.32,144.01,3918,64.04,1029.6124,6.89,5.73,61.31,5.36,40.65,95.85,27.190001,80.94,63.175,131.36,6.88,7.1156,17.471,17.87,36.2,10.20524,11.66,237.62,38.684,1041,90.64,21.2,82.74,6.42,10.63,3.4363,29.35,6.51,24.366,21.46,9.19,414.4,78.88,9.30013,37.65,21.809,17.1255,235.12,7.8482,31.11,16.59,20.19,5.33,20.13,11.94,20.1599,86.72,276.44,9.48,26.1,11.86,90.01829,446.5673,6.21,29.19,12.1889,19.25,28.19
"2015-07-14 08:00:00",9.58901,21.3,29.05209,6.53,9.23,17.68,171.62,12.38,145.61,3970,64.36,1024.819,6.91,5.71,60.89,5.36,40.86,95.91,27.200001,80.22,63.65,131.71001,6.9,7.0697,17.484,17.84,36.18,10.13432,11.49,238.09,38.494,1065,91.28,21.2,83.66,6.44,10.64,3.4931,29.39,6.53,24.313,21.62,9.19,417.82,78.98,9.29167,37.79,21.9155,17.1461,233.76,7.8604,31.12,16.66,20.22,5.4,20.46,12.22,20.2028,86.73,277.99,9.49,26.25,11.95,89.93108,445.3968,6.23,28.65,12.2444,19.32,28.32
"2015-07-15 08:00:00",9.59744,21.35,29.08106,6.55,9.24,17.69,172.24,12.44,147.96,4007,64.46,1029.6124,6.94,5.71,60.68,5.36,41.02,96.03,27.459999,79.93,63.69,132.23,6.98,7.0448,17.507,17.86,36.13,9.99884,11.59,239.58,38.385,1063,91.98,21.43,82.25,6.46,10.69,3.488,29.49,6.55,24.407,21.55,9.19,412.63,79.05,9.28322,37.78,21.8638,17.1642,232.09,7.8624,31.14,16.8,20.29,5.33,20.31,12.19,20.2235,86.72,277.68,9.5,26.36,11.91,89.60163,444.8793,6.33,28.7,12.2056,19.28,28.25
"2015-07-16 08:00:00",9.62274,21.64,29.3514,6.55,9.26,17.87,173.93,12.62,147.87,4042,64.66,1031.5297,6.94,5.73,61.29,5.38,40.98,96.11,27.84,80.23,64.1925,133.64,6.99,7.0976,17.514,17.91,36.2,10.10591,11.53,244,38.674,1074,93.22,21.77,82.1,6.46,10.7,3.5164,29.52,6.55,24.4834,21.63,9.19,414.25,79.09,9.30013,37.79,21.952,17.1967,234.18,7.9333,31.24,16.9,20.39,5.36,20.14,12.26,20.2301,86.73,279.47,9.56,26.73,12.02,89.83418,445.7838,6.38,28.96,12.2086,19.37,28.36
"2015-07-17 08:00:00",9.63961,21.6,29.11968,6.56,9.26,17.9,175.96,12.6,148.7,4061,64.87,1032.4884,6.94,5.72,61.95,5.39,40.95,95.91,27.82,80.85,64.69,133.24001,6.99,7.1544,17.542,17.93,36.22,10.26001,11.72,243.8,38.823,1073,92.88,21.81,81.01,6.47,10.73,3.5165,29.63,6.55,24.6466,21.66,9.19,405.85,79.16,9.30858,37.48,21.9205,17.2313,237.04,7.874,31.39,17.16,20.44,5.21,19.85,12.25,20.2851,86.73,279.4,9.58,26.69,12.22,90.60937,448.1114,6.4,29.21,12.1755,19.33,28.25
"2015-07-20 08:00:00",9.64804,21.69,28.67554,6.56,9.23,17.84,175.52,12.65,148.66,4061,63.73,1037.2818,6.95,5.72,61.92,5.39,40.88,95.85,28.01,80.49,64.8325,133.47,7.01,7.1126,17.55,17.94,36.21,10.23405,11.59,245.84,38.644,1076,92.1,21.95,79.89,6.47,10.75,3.5075,29.68,6.56,24.563,21.42,9.19,401.06,79.19,9.30013,36.9,21.9965,17.2599,236.9,7.7315,31.42,17.23,20.51,5.15,18.53,12.27,20.315,86.78,278.71,9.59,26.75,12.24,90.66751,448.223,6.43,29.05,12.1214,19.31,28.2
"2015-07-21 08:00:00",9.63117,21.55,28.73347,6.56,9.23,17.91,174.2,12.52,148.59,4084,63.31,1036.3231,6.94,5.72,62.02,5.39,41.1,95.57,27.74,80.52,64.6,133.21001,7.02,7.0916,17.553,17.93,36.2,10.32231,11.59,244.95,38.714,1081,91.81,21.81,80.02,6.47,10.71,3.5294,29.68,6.55,24.6022,21.54,9.19,401.71,79.29,9.30013,37.2,21.9527,17.2665,238.34,7.7795,31.47,17.23,20.47,5.19,18.53,12.3,20.3244,86.81,277.98,9.59,26.56,12.27,90.59968,447.8234,6.37,28.55,12.1591,19.3,28.24
"2015-07-22 08:00:00",9.62274,21.45,28.32796,6.53,9.2,17.88,177.07,12.48,147.51,4018,63.14,1026.7364,6.92,5.68,61.54,5.37,41.23,95.18,27.620001,80.21,64.1975,132.39999,7.04,7.0517,17.575,17.95,36.14,10.17752,11.53,242.23,38.385,1071,91.79,21.5,79.2,6.44,10.74,3.5,29.7,6.52,24.4649,21.32,9.19,393.85,79.29,9.28322,36.56,21.8841,17.2627,235.47,7.6919,31.28,16.97,20.39,5.1,18.05,12.25,20.3253,86.84,276.97,9.5,26.43,12.23,90.39619,446.7554,6.4,28.47,12.1157,19.2,28.11
"2015-07-23 08:00:00",9.62274,21.43,27.61349,6.51,9.17,17.71,177.59,12.47,148.01,4027,62.96,1033.4471,6.89,5.63,61.15,5.37,41.3,95.18,27.48,80.5,63.81,131.5,7.05,7.0517,17.578,17.94,36.03,10.25873,11.47,241.19,38.355,1074,90.13,21.4,79.18,6.41,10.76,3.5138,29.7,6.5,24.5581,21.19,9.19,384.87,79.3,9.25785,36.04,21.7353,17.2648,236.86,7.5982,31.31,16.89,20.37,4.86,18.07,12.28,20.2988,86.9,277.23,9.48,26.33,12.18,90.19271,446.5097,6.37,28.24,12.0384,19.14,28.1
"2015-07-24 08:00:00",9.61431,21.27,26.80246,6.49,9.16,17.72,175.94,12.36,147.63,4006,61.74,1036.3231,6.87,5.59,60.73,5.37,41.11,95.07,27.459999,80.01,63.0675,131.37,7.04,6.972,17.589,17.91,35.93,10.15607,11.33,241.44,37.906,1071,87.69,21.32,77.38,6.39,10.79,3.486,29.74,6.48,24.4153,21.08,9.19,376.96,79.15,9.23249,35.11,21.5576,17.2772,234.48,7.4705,31.2,16.82,20.39,4.76,17.28,12.23,20.302,86.91,274.56,9.41,26.18,12.09,89.36908,444.0672,6.36,27.91,11.9443,18.97,27.84
"2015-07-27 08:00:00",9.58901,20.79,26.3004,6.43,9.15,17.73,173.57,12.06,143.99,3963,60.19,1022.9017,6.81,5.55,58.87,5.36,40.73,94.79,26.700001,77.83,62.5075,129.7,6.93,6.7825,17.576,17.82,35.72,9.7268,11.05,236.36,37.02,1051,84.94,20.8,76.07,6.34,10.79,3.4783,29.71,6.43,23.7738,20.98,9.19,371.21,79.18,9.18176,34.58,21.462,17.2734,226.41,7.395,30.79,16.29,20.26,4.7,17.91,12.06,20.2896,86.91,271.75,9.25,25.6,11.92,87.12104,439.2179,6.2,26.83,11.9009,18.83,27.75
"2015-07-28 08:00:00",9.58057,20.99,26.32936,6.42,9.13,17.71,174.9,12.2,143.94,3944,60.18,1016.191,6.79,5.54,58.79,5.36,40.81,94.89,26.780001,77.64,63.295,130.58,6.93,6.8144,17.567,17.81,35.71,9.70691,11.03,234.88,37.179,1052,84.71,20.9,77.9,6.33,10.79,3.4483,29.72,6.41,23.8814,20.92,9.2,373.77,79.22,9.17331,34.51,21.7255,17.2748,226.68,7.3591,30.63,16.26,20.25,4.69,17.63,12.03,20.2676,86.97,273.86,9.28,25.97,11.88,86.80128,439.4903,6.22,26.91,11.8422,18.93,27.92
"2015-07-29 08:00:00",9.54684,21.07,26.78315,6.46,9.15,17.68,176.26,12.27,146.61,3952,60.66,1020.9844,6.84,5.57,58.83,5.36,40.76,95.2,27.02,78.3,63.525,132.73,6.95,6.8623,17.57,17.83,35.86,9.75765,11.1,236.17,37.368,1050,86.63,20.89,79.41,6.37,10.78,3.4613,29.7,6.46,23.9601,21.11,9.2,379.9,79.22,9.21558,34.66,21.8595,17.2646,227.47,7.4546,30.74,16.3,20.24,4.82,17.6,12.02,20.2614,87,275.65,9.37,26.13,11.95,86.90786,441.1929,6.29,27.25,11.8941,19.03,28.03
"2015-07-30 08:00:00",9.64804,21.14,26.97625,6.48,9.19,17.78,177.52,12.3,145.8,3989,60.82,1016.191,6.85,5.55,58.4,5.36,40.76,95.46,27.01,77.78,63.43,132.72,7,6.7855,17.556,17.9,35.95,9.71445,11.06,238.41,37.01,1053,88.15,21.16,79.34,6.39,10.81,3.4875,29.75,6.47,23.9497,21.09,9.19,375.68,79.24,9.24094,34.72,21.8347,17.2596,226.57,7.4337,30.83,16.47,20.28,4.76,17.81,11.99,20.2682,87.01,275.64,9.34,26.32,11.91,86.22957,439.6801,6.35,27.32,11.8055,19.03,28.01
"2015-07-31 08:00:00",9.59744,21.24,26.79281,6.51,9.22,17.94,177.91,12.35,145.55,4028,60.58,1023.8604,6.89,5.54,58.69,5.36,40.92,95.54,27.15,78.1,63.295,134.17,7.01,6.8304,17.567,17.96,35.95,9.75971,11.15,239.64999,37.279,1053,86.69,21.06,78.13,6.41,10.84,3.5172,29.75,6.5,23.9877,21.14,9.19,381.35,79.29,9.24094,34.97,21.885,17.2703,227.39,7.5462,30.89,16.34,20.29,4.78,17.85,12,20.2653,87.01,275.94,9.42,26.34,11.96,86.61717,440.9341,6.33,27.53,11.8231,19.06,28.09
"2015-08-03 08:00:00",9.60548,21.33,NA,6.51,9.23,17.96,179.69,12.48,145.55,4008,NA,1028.6537,6.89,5.52,58.05,5.36,41.03,95.5,27.6,77.86,63.15,134.13,6.93,6.7585,17.608,17.95,35.92,9.60003,11.04,240.74001,36.865,1055,85.38,21.2,76.69,6.41,10.85,3.5053,29.77,6.5,23.8451,21.03,9.2,376.39,79.32,9.23249,34.87,NA,17.2826,224.42,NA,NA,16.48,20.34,4.67,17.85,12.03,20.3033,87.15,275.36,9.33,26.48,11.9,85.7354,NA,6.28,27.56,NA,19.01,28
"2015-08-04 08:00:00",9.59702,21.24,26.94729,6.5,9.21,18.01,181.82,12.42,146.67,4010,60.21,1026.7364,6.87,5.52,58.07,5.36,41.18,95.47,27.58,78.43,63.0425,133.63,6.92,6.7755,17.613,17.94,35.88,9.63589,11.09,241.71001,37.045,1068,85.04,21.06,76.44,6.41,10.85,3.5026,29.77,6.49,23.7859,20.97,9.2,374.41,79.34,9.21558,34.71,21.7179,17.2937,225.15,7.3663,30.81,16.26,20.31,4.63,17.78,12.19,20.305,87.17,275.09,9.33,26.52,11.86,85.53191,440.9922,6.3,27.58,11.7493,18.99,27.9
"2015-08-05 08:00:00",9.60548,21.49,26.91832,6.51,9.21,17.97,182.29,12.62,146.47,4058,60.17,1025.7777,6.89,5.52,58.27,5.36,41.09,95.43,27.83,78.17,63.1575,133.98,6.94,6.8265,17.571,17.91,35.82,9.69897,11.11,243.28999,37.205,1067,86.7,21.36,76.16,6.41,10.79,3.517,29.68,6.51,23.8153,21.13,9.19,370.92,79.31,9.20712,34.62,21.7974,17.2819,225.89,7.4007,30.87,16.49,20.34,4.63,17.93,12.14,20.2821,87.2,274.58,9.39,26.85,11.95,85.81291,440.8374,6.32,27.76,11.6669,19.04,27.96
"2015-08-06 08:00:00",9.59702,21.41,26.47419,6.5,9.2,17.83,182.33,12.6,146.9,4087,59.37,1032.4884,6.87,5.49,57.92,5.36,41.02,95.15,27.780001,77.87,62.2025,133.24001,6.91,6.7475,17.566,17.88,35.66,9.68281,10.94,243.85001,36.756,1065,84.51,21.33,77.14,6.4,10.8,3.5213,29.69,6.49,23.7239,21.02,9.19,367.96,79.35,9.16485,34.38,21.5334,17.2648,225.17,7.2861,30.85,16.36,20.33,4.53,17.65,12.08,20.3165,87.22,273.63,9.23,26.68,11.71,85.30904,439.6169,6.27,27.53,11.6222,18.94,27.89
"2015-08-07 08:00:00",9.58855,21.2,26.51281,6.46,9.18,17.77,183.05,12.5,143.26,4088,59.55,1027.6951,6.82,5.48,57.93,5.36,41.04,94.82,27.629999,78.12,62.0475,131.82001,6.91,6.7575,17.579,17.87,35.63,9.74257,10.98,241.03,36.696,1063,84.88,21.28,75.84,6.36,10.82,3.5425,29.73,6.45,23.8014,21.08,9.19,366.32,79.4,9.1564,34.46,21.5091,17.2587,226.49,7.2979,30.81,16.3,20.29,4.48,18.02,12.07,20.3239,87.28,272.86,9.21,26.44,11.71,85.56098,440.0344,6.26,27.5,11.6694,18.88,27.85
"2015-08-10 08:00:00",9.58855,21.36,26.4935,6.47,9.15,17.92,182.19,12.62,142.73,4126,59.2,1027.6951,6.84,5.5,58.07,5.36,41.33,94.8,27.67,78.64,62.805,132.74001,6.9,6.8175,17.596,17.86,35.63,9.79958,11.14,240.22,36.985,1068,85.41,21.11,78.13,6.37,10.82,3.5693,29.72,6.46,23.8267,21.23,9.19,372.32,79.44,9.1564,34.37,21.7715,17.2771,227.39,7.3555,30.81,16.37,20.27,4.56,17.9,12.13,20.3069,87.32,276.06,9.33,26.58,11.87,86.26833,442.5611,6.21,27.34,11.6834,19.01,28.06
